userId,movie_list
90142,"['Gladiator', 'Monsters, Inc.', 'Sahara', 'Batman Begins', 'Inside Man']"
90143,"['Toy Story', 'Heat', 'Get Shorty', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Seven (a.k.a. Se7en)']"
90144,"['Mighty Aphrodite', ""Mr. Holland's Opus"", 'Rock, The', 'Toy Story', 'Leaving Las Vegas']"
90145,"['Forrest Gump', 'Serial Mom', ""Sophie's Choice"", 'E.T. the Extra-Terrestrial', 'Groundhog Day']"
90146,"['Sense and Sensibility', 'Leaving Las Vegas', 'Dead Man Walking', 'Postman, The (Postino, Il)', ""Antonia's Line (Antonia)""]"
90147,"['Die Hard: With a Vengeance', 'Disclosure', 'Dumb & Dumber (Dumb and Dumber)', 'French Kiss', 'Ace Ventura: Pet Detective']"
90148,"['Toy Story', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Richard III', 'Usual Suspects, The', 'Braveheart']"
90149,"['Pulp Fiction', 'Shawshank Redemption, The', 'Forrest Gump', 'Godfather, The', 'Casablanca']"
90150,"['Iron Giant, The', 'Sixth Sense, The', 'Story of Us, The', 'Toy Story 2', 'Frequency']"
90151,"['GoldenEye', 'Apollo 13', 'Star Trek: Generations', 'Fugitive, The', 'Jurassic Park']"
90152,"['Braveheart', 'Star Wars: Episode IV - A New Hope', 'Shawshank Redemption, The', ""Schindler's List"", 'Terminator 2: Judgment Day']"
90153,"[""Schindler's List"", 'Silence of the Lambs, The', 'Godfather, The', 'Rear Window', 'Casablanca']"
90154,"[""Mr. Holland's Opus"", 'Anne Frank Remembered', 'Star Wars: Episode IV - A New Hope', 'Flipper', 'Alaska']"
90155,"['Princess Mononoke (Mononoke-hime)', 'Dogma', 'Donnie Darko', 'Royal Tenenbaums, The', 'Lost in Translation']"
90156,"['Silence of the Lambs, The', 'Beauty and the Beast', 'Fargo', ""Singin' in the Rain"", 'It Happened One Night']"
90157,"['Dracula: Dead and Loving It', 'Titanic', 'Peter Pan', 'Producers, The', ""You've Got Mail""]"
90158,"['Heat', 'Kingpin', 'Lone Star', 'Star Wars: Episode V - The Empire Strikes Back', 'Boot, Das (Boat, The)']"
90159,"['Casino', 'Seven (a.k.a. Se7en)', 'Bottle Rocket', 'Taxi Driver', 'Shawshank Redemption, The']"
90160,"['Babe', ""Schindler's List"", 'Quiz Show', 'Forrest Gump', 'Jurassic Park']"
90161,"['Stalker', 'Big Lebowski, The', 'Election (Hak se wui)', 'Triad Election (Election 2) (Hak se wui yi wo wai kwai)', 'Under the Skin']"
90162,"['Toy Story', 'Heat', 'Taxi Driver', 'Chungking Express (Chung Hing sam lam)', 'Star Wars: Episode IV - A New Hope']"
90163,"['GoldenEye', 'Happy Gilmore', 'Batman Forever', 'Casper', 'Kids']"
90164,"['Sudden Death', 'Dead Man Walking', 'Rumble in the Bronx (Hont faan kui)', 'One Fine Day', 'Mission: Impossible']"
90165,"['Forrest Gump', 'Lion King, The', 'Toy Story', 'Pocahontas', 'French Kiss']"
90166,"[""One Flew Over the Cuckoo's Nest"", 'This Is Spinal Tap', 'Pink Floyd: The Wall', 'Terms of Endearment', 'Big Chill, The']"
90167,"['Shawshank Redemption, The', 'Last Samurai, The', 'Dark Knight, The', 'Kung Fu Panda', 'Inception']"
90168,"['Silence of the Lambs, The', 'Wizard of Oz, The', 'Die Hard', 'Princess Bride, The', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)']"
90169,"['Pi', 'Tron', 'Say Anything...', 'Fight Club', 'Requiem for a Dream']"
90170,"['Toy Story', 'Dangerous Minds', 'Bed of Roses', 'Big Bully', 'Muppet Treasure Island']"
90171,"['Powder', 'Star Wars: Episode IV - A New Hope', 'Independence Day (a.k.a. ID4)', 'Back to the Future', 'Wedding Singer, The']"
90172,"['Sixth Sense, The', 'Babe', 'Jurassic Park', 'E.T. the Extra-Terrestrial', 'Star Wars: Episode VI - Return of the Jedi']"
90173,"['To Die For', 'Murder in the First', 'Sleepless in Seattle', 'True Crime', ""Breakfast at Tiffany's""]"
90174,"['Gone in 60 Seconds', 'Meet the Parents', 'V for Vendetta', 'Bourne Ultimatum, The', 'Mars Attacks!']"
90175,"['Toy Story', 'Mystery Science Theater 3000: The Movie', 'Grand Day Out with Wallace and Gromit, A', 'Fifth Element, The', 'Men in Black (a.k.a. MIB)']"
90176,"['Heat', 'Babe', 'Dead Man Walking', 'Usual Suspects, The', ""Mr. Holland's Opus""]"
90177,"['In the Line of Fire', 'Clerks', 'Rain Man', 'Star Trek: First Contact', 'Being John Malkovich']"
90178,"['Blade Runner', 'Terminator 2: Judgment Day', 'Pinocchio', 'Aliens', 'Army of Darkness']"
90179,"['Forrest Gump', 'Sound of Music, The', 'Cruel Intentions', ""Boys Don't Cry"", 'Back to the Future']"
90180,"['Shrek', 'Angel at My Table, An', 'Heavenly Creatures', 'Addams Family Values', 'Hear My Song']"
90181,"['Jumanji', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Léon: The Professional (a.k.a. The Professional) (Léon)', 'Forrest Gump', 'Jurassic Park']"
90182,"['Sudden Death', 'Screamers', 'Rumble in the Bronx (Hont faan kui)', 'Mission: Impossible', 'Dragonheart']"
90183,"['Misérables, Les', 'Interview with the Vampire: The Vampire Chronicles', 'Nightmare Before Christmas, The', 'Army of Darkness', 'Psycho']"
90184,"['Usual Suspects, The', 'Shawshank Redemption, The', 'To Live (Huozhe)', ""Schindler's List"", 'Silence of the Lambs, The']"
90185,"['Apollo 13', 'Outbreak', 'Shawshank Redemption, The', 'Forrest Gump', 'Jumanji']"
90186,"['Toy Story', 'Sabrina', 'American President, The', 'Babe', 'Clueless']"
90187,"['GoldenEye', 'Apollo 13', 'Shawshank Redemption, The', 'Outbreak', 'Star Trek: Generations']"
90188,"['Vertigo', 'Sunset Blvd. (a.k.a. Sunset Boulevard)', 'Dial M for Murder', 'Touch of Evil', 'Manchurian Candidate, The']"
90189,"['Braveheart', 'Star Wars: Episode IV - A New Hope', 'Speed', 'Godfather, The', 'Wizard of Oz, The']"
90190,"['Tombstone', 'L.A. Confidential', 'Black Hawk Down', 'Longest Day, The', 'Daredevil']"
90191,"['City of Lost Children, The (Cité des enfants perdus, La)', 'Twelve Monkeys (a.k.a. 12 Monkeys)', ""Things to Do in Denver When You're Dead"", 'Naked Gun 33 1/3: The Final Insult', 'Hot Shots! Part Deux']"
90192,"['Blues Brothers, The', 'Pulp Fiction', 'Blade Runner', 'Monty Python and the Holy Grail', 'Airplane!']"
90193,"['Dead Man Walking', 'Living in Oblivion', 'Pulp Fiction', 'To Live (Huozhe)', 'Bullets Over Broadway']"
90194,"['Sense and Sensibility', 'Hudsucker Proxy, The', 'Emma', ""Singin' in the Rain"", 'American in Paris, An']"
90195,"['Usual Suspects, The', 'Shawshank Redemption, The', 'Ghost in the Shell (Kôkaku kidôtai)', 'Godfather, The', 'Reservoir Dogs']"
90196,"['Blue in the Face', 'Fargo', 'Trainspotting', 'Hunchback of Notre Dame, The', 'Lone Star']"
90197,"['Apollo 13', 'Pulp Fiction', ""Breakfast at Tiffany's"", 'Sleepers', 'Cinema Paradiso (Nuovo cinema Paradiso)']"
90198,"['Leaving Las Vegas', 'Seven (a.k.a. Se7en)', 'Usual Suspects, The', 'Burnt by the Sun (Utomlyonnye solntsem)', 'Exotica']"
90199,"['Twelve Monkeys (a.k.a. 12 Monkeys)', 'Sunset Blvd. (a.k.a. Sunset Boulevard)', 'Paths of Glory', 'Groundhog Day', 'Back to the Future']"
90200,"['Clueless', 'Seven (a.k.a. Se7en)', 'Taxi Driver', 'If Lucy Fell', 'Chungking Express (Chung Hing sam lam)']"
90201,"['Star Wars: Episode IV - A New Hope', 'Forrest Gump', 'Star Wars: Episode VI - Return of the Jedi', 'Ghostbusters (a.k.a. Ghost Busters)', 'American Beauty']"
90202,"[""Schindler's List"", 'Maltese Falcon, The', 'Glory', 'Crimson Tide', 'Corrina, Corrina']"
90203,"['Sound of Music, The', 'Psycho', 'Shining, The', 'When Harry Met Sally...', 'Amityville Horror, The']"
90204,"['Twelve Monkeys (a.k.a. 12 Monkeys)', 'Seven (a.k.a. Se7en)', 'Shawshank Redemption, The', 'Forrest Gump', 'Silence of the Lambs, The']"
90205,"['Braveheart', 'Pulp Fiction', 'Silence of the Lambs, The', 'Die Hard: With a Vengeance', 'Dumb & Dumber (Dumb and Dumber)']"
90206,"['GoldenEye', 'Braveheart', 'In the Line of Fire', 'Men in Black (a.k.a. MIB)', 'Saving Private Ryan']"
90207,"['Braveheart', 'Apollo 13', 'Crimson Tide', 'Forrest Gump', 'Fugitive, The']"
90208,"['City of Lost Children, The (Cité des enfants perdus, La)', 'Clerks', 'Natural Born Killers', 'Pulp Fiction', 'Queen Margot (Reine Margot, La)']"
90209,"['Forrest Gump', ""Schindler's List"", 'Godfather, The', 'Glengarry Glen Ross', 'Monty Python and the Holy Grail']"
90210,"['Wizard of Oz, The', 'Apollo 13', 'Shawshank Redemption, The', ""Schindler's List"", 'Fargo']"
90211,"['Raging Bull', 'South Park: Bigger, Longer and Uncut', 'Sixth Sense, The', 'Leaving Las Vegas', 'Braveheart']"
90212,"['Before Sunrise', 'Pulp Fiction', 'Lion King, The', 'Aladdin', 'Wizard of Oz, The']"
90213,"['Persuasion', 'Jeffrey', 'Safe', 'Like Water for Chocolate (Como agua para chocolate)', 'Nell']"
90214,"['Braveheart', 'Rocky', 'Mask of Zorro, The', 'Matrix, The', 'High Fidelity']"
90215,"['Clerks', 'Star Wars: Episode VI - Return of the Jedi', 'Groundhog Day', 'Game, The', 'Truman Show, The']"
90216,"['Usual Suspects, The', 'Braveheart', 'Shawshank Redemption, The', 'Sixth Sense, The', 'Gladiator']"
90217,"['Much Ado About Nothing', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb', ""Singin' in the Rain"", 'Some Like It Hot', 'Wizard of Oz, The']"
90218,"['Seven (a.k.a. Se7en)', 'Usual Suspects, The', 'Silence of the Lambs, The', 'Primal Fear', 'Star Wars: Episode V - The Empire Strikes Back']"
90219,"['Braveheart', 'Shawshank Redemption, The', 'Maverick', ""Schindler's List"", 'Harry Potter and the Deathly Hallows: Part 2']"
90220,"['Fight Club', 'Kick-Ass', 'Seven (a.k.a. Se7en)', 'Monty Python and the Holy Grail', 'Fear and Loathing in Las Vegas']"
90221,"['Pay It Forward', 'Crazy, Stupid, Love.', 'Perks of Being a Wallflower, The', 'Sixth Sense, The', 'Basketball Diaries, The']"
90222,"['Usual Suspects, The', 'Three Colors: Red (Trois couleurs: Rouge)', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb', 'Some Like It Hot', 'Casablanca']"
90223,"['Star Wars: Episode IV - A New Hope', 'Star Wars: Episode V - The Empire Strikes Back', 'Princess Bride, The', 'Star Wars: Episode VI - Return of the Jedi', 'Almost Famous']"
90224,"['GoldenEye', 'Ace Ventura: When Nature Calls', 'Clueless', ""Mr. Holland's Opus"", 'Braveheart']"
90225,"['Toy Story', 'Some Like It Hot', 'His Girl Friday', 'Star Wars: Episode VI - Return of the Jedi', 'Groundhog Day']"
90226,"['Babe', 'Shawshank Redemption, The', ""Schindler's List"", 'Fargo', 'Lone Star']"
90227,"['Braveheart', 'Hoop Dreams', 'Star Wars: Episode IV - A New Hope', 'Shawshank Redemption, The', 'Forrest Gump']"
90228,"['City of Lost Children, The (Cité des enfants perdus, La)', 'Burnt by the Sun (Utomlyonnye solntsem)', 'Pulp Fiction', 'Forrest Gump', 'Road to Wellville, The']"
90229,"['Toy Story', 'Heat', 'Nixon', 'Leaving Las Vegas', 'Twelve Monkeys (a.k.a. 12 Monkeys)']"
90230,"['American History X', 'Dark Knight, The', 'Invictus', 'Inception', 'Sherlock Holmes: A Game of Shadows']"
90231,"['Babe', 'Star Wars: Episode IV - A New Hope', 'Pulp Fiction', 'Shawshank Redemption, The', 'Adventures of Priscilla, Queen of the Desert, The']"
90232,"['Toy Story', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Seven (a.k.a. Se7en)', 'Usual Suspects, The', 'Taxi Driver']"
90233,"['Usual Suspects, The', 'Star Wars: Episode IV - A New Hope', 'Blade Runner', 'Terminator 2: Judgment Day', 'Godfather, The']"
90234,"['Nightmare Before Christmas, The', 'Iron Giant, The', 'Titan A.E.', 'Lord of the Rings: The Fellowship of the Ring, The', 'Beautiful Mind, A']"
90235,"[""Schindler's List"", 'Fargo', 'Trainspotting', 'Monty Python and the Holy Grail', 'My Left Foot']"
90236,"['Usual Suspects, The', 'Godfather, The', 'Italian Job, The', 'Paycheck', '300']"
90237,"['Saving Private Ryan', 'Best in Show', 'Requiem for a Dream', 'Crouching Tiger, Hidden Dragon (Wo hu cang long)', 'Traffic']"
90238,"['Hoop Dreams', 'Maltese Falcon, The', ""One Flew Over the Cuckoo's Nest"", 'Annie Hall', 'Summer of Sam']"
90239,"['Blade Runner', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb', 'Godfather, The', ""Singin' in the Rain"", 'American in Paris, An']"
90240,"['Heavenly Creatures', 'Star Wars: Episode IV - A New Hope', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb', 'Casablanca', 'Wizard of Oz, The']"
90241,"['Stranger than Fiction', 'City of Lost Children, The (Cité des enfants perdus, La)', 'Wallace & Gromit: A Close Shave', 'Delicatessen', 'M']"
90242,"['Birdcage, The', 'Die Hard: With a Vengeance', 'Shawshank Redemption, The', 'Forrest Gump', 'Tombstone']"
90243,"['Mallrats', 'Clerks', 'Chasing Amy', 'Dogma', 'Jay and Silent Bob Strike Back']"
90244,"['Toy Story', 'Leaving Las Vegas', 'Grumpier Old Men', 'Sabrina', 'Sense and Sensibility']"
90245,"['Taxi Driver', 'Beauty of the Day (Belle de jour)', 'Pulp Fiction', 'Three Colors: Blue (Trois couleurs: Bleu)', 'Strawberry and Chocolate (Fresa y chocolate)']"
90246,"['Shawshank Redemption, The', 'Alien³ (a.k.a. Alien 3)', 'Green Mile, The', 'Minority Report', 'Runaway Jury']"
90247,"['Analyze This', 'Junior', 'Madness of King George, The', 'Miracle on 34th Street', 'Reality Bites']"
90248,"['Swingers', 'Streetcar Named Desire, A', 'Up in the Air', 'Sleuth', 'Dogfight']"
90249,"['Twelve Monkeys (a.k.a. 12 Monkeys)', 'Star Wars: Episode IV - A New Hope', ""Schindler's List"", 'Blade Runner', 'Silence of the Lambs, The']"
90250,"['Braveheart', 'Pulp Fiction', 'Godfather, The', 'Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)', 'Clockwork Orange, A']"
90251,"['Happy Gilmore', 'Apollo 13', 'Billy Madison', 'Pulp Fiction', 'Tommy Boy']"
90252,"['Four Rooms', 'Money Train', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Dead Man Walking', 'Seven (a.k.a. Se7en)']"
90253,"['Forrest Gump', 'Sound of Music, The', 'Shine', 'Ideal Husband, An', 'O Brother, Where Art Thou?']"
90254,"['Minority Report', 'Monsters, Inc.', 'North by Northwest', 'Superman', 'Rob Roy']"
90255,"['Pi', 'Requiem for a Dream', 'School of Rock', 'I Heart Huckabees', 'Hotel Rwanda']"
90256,"['Princess Bride, The', ""Pan's Labyrinth (Laberinto del fauno, El)"", 'Let the Right One In (Låt den rätte komma in)', nan, 'Evil Dead II (Dead by Dawn)']"
90257,"['Philadelphia Story, The', ""Breakfast at Tiffany's"", 'Rear Window', 'Casablanca', 'My Fair Lady']"
90258,"['American President, The', 'Sense and Sensibility', 'Braveheart', 'Much Ado About Nothing', 'Roman Holiday']"
90259,"['Get Shorty', 'Before the Rain (Pred dozhdot)', 'Exotica', 'Mrs. Doubtfire', ""Schindler's List""]"
90260,"['City of Lost Children, The (Cité des enfants perdus, La)', 'Seven (a.k.a. Se7en)', 'Nightmare Before Christmas, The', 'Say Anything...', 'Edward Scissorhands']"
90261,"['Shawshank Redemption, The', 'E.T. the Extra-Terrestrial', 'Color Purple, The', 'City of God (Cidade de Deus)', 'Station Agent, The']"
90262,"['Princess Bride, The', 'Deep Impact', 'Office Space', 'Pirates of the Caribbean: The Curse of the Black Pearl', 'Mary Poppins']"
90263,"['Toy Story', 'Star Wars: Episode IV - A New Hope', 'Fargo', 'Courage Under Fire', 'Godfather, The']"
90264,"['Toy Story', 'American President, The', 'Apollo 13', 'Hoop Dreams', 'Murder in the First']"
90265,"['Seven (a.k.a. Se7en)', 'Three Colors: Blue (Trois couleurs: Bleu)', 'Shawshank Redemption, The', 'Lion King, The', 'Dances with Wolves']"
90266,"['Clueless', 'To Die For', 'Silence of the Lambs, The', 'Beauty and the Beast', 'Fargo']"
90267,"['Leaving Las Vegas', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Dead Man Walking', 'Fargo', 'Toy Story']"
90268,"['Braveheart', ""Mr. Holland's Opus"", 'Die Hard: With a Vengeance', 'Stargate', 'Clear and Present Danger']"
90269,"['Twelve Monkeys (a.k.a. 12 Monkeys)', 'Braveheart', 'Star Wars: Episode IV - A New Hope', 'Fargo', 'Mystery Science Theater 3000: The Movie']"
90270,"['Toy Story', 'GoldenEye', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Babe', 'Seven (a.k.a. Se7en)']"
90271,"['Braveheart', 'Die Hard', 'E.T. the Extra-Terrestrial', 'Amadeus', 'Cool Hand Luke']"
90272,"['Get Shorty', 'Leaving Las Vegas', 'Seven (a.k.a. Se7en)', 'Usual Suspects, The', 'Friday']"
90273,"['Clerks', 'Natural Born Killers', 'Léon: The Professional (a.k.a. The Professional) (Léon)', 'Pulp Fiction', 'Nightmare Before Christmas, The']"
90274,"['Usual Suspects, The', 'Pulp Fiction', 'Shawshank Redemption, The', ""Carlito's Way"", 'Six Degrees of Separation']"
90275,"['Godfather, The', 'Jaws', 'Exorcist, The', 'After Life (Wandafuru raifu)', 'All About My Mother (Todo sobre mi madre)']"
90276,"['Interview with the Vampire: The Vampire Chronicles', 'Natural Born Killers', 'Pulp Fiction', 'Forrest Gump', 'Sleepless in Seattle']"
90277,"['Pretty Woman', 'Aristocats, The', 'Casablanca', 'Maltese Falcon, The', 'Affair to Remember, An']"
90278,"['Garden State', 'Godfather, The', 'Philadelphia Story, The', 'Gone with the Wind', 'Dial M for Murder']"
90279,"['Forrest Gump', 'Dances with Wolves', 'Godfather, The', 'Godfather: Part II, The', 'Good Will Hunting']"
90280,"['Jakob the Liar', 'My Best Fiend (Mein liebster Feind)', '15 Minutes', 'Thirteen Ghosts (a.k.a. Thir13en Ghosts)', 'Thirteen Conversations About One Thing (a.k.a. 13 Conversations)']"
90281,"['Powder', 'Babe', 'Usual Suspects, The', 'Apollo 13', 'Clerks']"
90282,"['Heaven & Earth', 'Sleepless in Seattle', 'Ghost', 'Wallace & Gromit: The Wrong Trousers', 'Grease']"
90283,"['Shawshank Redemption, The', 'When a Man Loves a Woman', 'Sunset Blvd. (a.k.a. Sunset Boulevard)', ""One Flew Over the Cuckoo's Nest"", 'Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette)']"
90284,"['Toy Story', 'Carrington', 'Dead Man Walking', 'Postman, The (Postino, Il)', 'Brothers McMullen, The']"
90285,"['All About My Mother (Todo sobre mi madre)', 'Spirited Away (Sen to Chihiro no kamikakushi)', 'Eternal Sunshine of the Spotless Mind', 'Bad Education (La mala educación)', 'Life Aquatic with Steve Zissou, The']"
90286,"['Braveheart', 'Die Hard: With a Vengeance', 'Beverly Hills Cop III', 'Jurassic Park', 'Star Wars: Episode VI - Return of the Jedi']"
90287,"['Happy Gilmore', ""What's Eating Gilbert Grape"", 'Lion King, The', 'Top Gun', 'Outsiders, The']"
90288,"['Broken Arrow', 'Star Wars: Episode IV - A New Hope', 'Grumpier Old Men', 'Father of the Bride Part II', 'Postman, The (Postino, Il)']"
90289,"['Mission, The', 'Slumdog Millionaire', 'Jurassic Park', 'Braveheart', 'Bronx Tale, A']"
90290,"['Blues Brothers, The', 'Hunt for Red October, The', 'Star Wars: Episode IV - A New Hope', 'Mystery Science Theater 3000: The Movie', 'Fifth Element, The']"
90291,"['Usual Suspects, The', 'Shawshank Redemption, The', 'Beauty and the Beast', 'Fargo', 'Rear Window']"
90292,"['Toy Story', 'City of Lost Children, The (Cité des enfants perdus, La)', 'Usual Suspects, The', 'Party Girl', 'Hoop Dreams']"
90293,"['Shawshank Redemption, The', 'Searching for Bobby Fischer', 'Boot, Das (Boat, The)', 'Saving Private Ryan', 'Life Is Beautiful (La Vita è bella)']"
90294,"['Braveheart', 'Shawshank Redemption, The', 'Rock, The', 'Platoon', 'Star Wars: Episode V - The Empire Strikes Back']"
90295,"['GoldenEye', 'Star Wars: Episode IV - A New Hope', 'Star Wars: Episode V - The Empire Strikes Back', 'Star Wars: Episode VI - Return of the Jedi', 'Die Hard 2']"
90296,"['Blade Runner', 'Godfather, The', 'Citizen Kane', 'Lost Horizon', 'Bonnie and Clyde']"
90297,"['Shawshank Redemption, The', 'Forrest Gump', ""Schindler's List"", 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb', 'Godfather, The']"
90298,"['American President, The', ""Mr. Holland's Opus"", 'Apollo 13', 'Pulp Fiction', 'Stargate']"
90299,"['Dumb & Dumber (Dumb and Dumber)', 'Pulp Fiction', 'Forrest Gump', 'Star Wars: Episode V - The Empire Strikes Back', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)']"
90300,"['Clueless', 'Jeffrey', 'Boys on the Side', 'Star Wars: Episode IV - A New Hope', 'Tank Girl']"
90301,"['Eastern Promises', 'Sliver', 'Chain Reaction', 'Pelican Brief, The', 'Elite Squad (Tropa de Elite)']"
90302,"['Clerks', 'Shawshank Redemption, The', 'Die Hard', 'Stand by Me', 'L.A. Confidential']"
90303,"['Blade Runner', '2001: A Space Odyssey', '1984 (Nineteen Eighty-Four)', 'Dog Day Afternoon', 'Time Machine, The']"
90304,"['Like Water for Chocolate (Como agua para chocolate)', 'Three Colors: Red (Trois couleurs: Rouge)', 'Shallow Grave', 'Much Ado About Nothing', 'Philadelphia Story, The']"
90305,"['Twelve Monkeys (a.k.a. 12 Monkeys)', ""Schindler's List"", 'Terminator 2: Judgment Day', 'Dances with Wolves', 'Silence of the Lambs, The']"
90306,"['Usual Suspects, The', 'Crumb', 'Hoop Dreams', 'Star Wars: Episode IV - A New Hope', 'Natural Born Killers']"
90307,"['Amadeus', 'Casino', 'Ed Wood', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb', 'Fish Called Wanda, A']"
90308,"['Fargo', 'Godfather, The', 'Blues Brothers, The', 'Who Framed Roger Rabbit?', 'Blazing Saddles']"
90309,"['Speed', 'Talented Mr. Ripley, The', 'Gladiator', 'Serendipity', 'About a Boy']"
90310,"['Wag the Dog', 'Happiness', 'Magnolia', 'Mariachi, El', 'Mulholland Drive']"
90311,"['Shawshank Redemption, The', ""Schindler's List"", 'Ghost', ""It's a Wonderful Life"", 'African Queen, The']"
90312,"['Heat', 'Casino', 'Sense and Sensibility', 'Persuasion', 'Dead Man Walking']"
90313,"['Star Wars: Episode IV - A New Hope', 'Once Were Warriors', ""Schindler's List"", 'Godfather, The', 'Casablanca']"
90314,"['Get Shorty', 'Clerks', 'Pulp Fiction', 'Boomerang', 'Brothers McMullen, The']"
90315,"[""Schindler's List"", 'Silence of the Lambs, The', 'American History X', 'Matrix, The', 'Fight Club']"
90316,"['Usual Suspects, The', 'Pulp Fiction', 'First Wives Club, The', 'My Fair Lady', 'American History X']"
90317,"['Day the Earth Stood Still, The', 'Grosse Pointe Blank', 'Fight Club', 'Commitments, The', 'Band of Brothers']"
90318,"['Shawshank Redemption, The', 'Jurassic Park', 'Silence of the Lambs, The', 'Independence Day (a.k.a. ID4)', 'Kiss the Girls']"
90319,"['Far From Home: The Adventures of Yellow Dog', 'Stargate', 'Cliffhanger', 'Jurassic Park', 'Rock, The']"
90320,"['Shallow Grave', 'Trainspotting', 'Notorious', 'Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)', 'Clockwork Orange, A']"
90321,"['GoldenEye', 'Get Shorty', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Seven (a.k.a. Se7en)', 'Usual Suspects, The']"
90322,"['Sense and Sensibility', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Anne Frank Remembered', 'Before the Rain (Pred dozhdot)', 'Like Water for Chocolate (Como agua para chocolate)']"
90323,"['Braveheart', 'E.T. the Extra-Terrestrial', 'Saving Private Ryan', 'Austin Powers: The Spy Who Shagged Me', 'Sixth Sense, The']"
90324,"['Top Gun', 'Gladiator', 'Patriot, The', 'Men of Honor', 'Pearl Harbor']"
90325,"['Sense and Sensibility', 'Fargo', 'English Patient, The', 'Heat', ""Things to Do in Denver When You're Dead""]"
90326,"['Muppet Treasure Island', 'Philadelphia Story, The', 'Princess Bride, The', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)', 'Great Escape, The']"
90327,"['Age of Innocence, The', 'English Patient, The', 'Mr. Smith Goes to Washington', 'Hamlet', 'Titanic']"
90328,"['Silence of the Lambs, The', 'Casablanca', 'Reservoir Dogs', 'Terminator, The', 'Braveheart']"
90329,"['Usual Suspects, The', 'Shawshank Redemption, The', 'Forrest Gump', 'Silence of the Lambs, The', 'Get Shorty']"
90330,"['Big Lebowski, The', 'Kill Bill: Vol. 1', 'eXistenZ', 'Mulholland Drive', 'Old Boy']"
90331,"['Toy Story', ""Mr. Holland's Opus"", 'Legends of the Fall', 'Specialist, The', 'Shawshank Redemption, The']"
90332,"['Magnolia', 'Apollo 13', 'Stand by Me', 'Deer Hunter, The', 'Gandhi']"
90333,"['Forrest Gump', 'Nightmare Before Christmas, The', 'Home Alone', 'Beauty and the Beast', 'Sabrina']"
90334,"['GoldenEye', 'True Lies', 'Silence of the Lambs, The', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb', 'Fish Called Wanda, A']"
90335,"['Leaving Las Vegas', 'Taxi Driver', 'Pulp Fiction', ""Schindler's List"", 'Short Cuts']"
90336,"['Heat', 'Casino', 'Braveheart', 'Shawshank Redemption, The', 'Forrest Gump']"
90337,"['Jumanji', 'GoldenEye', 'Money Train', 'Assassins', 'Nine Months']"
90338,"['Jumanji', 'GoldenEye', 'Sense and Sensibility', 'Birdcage, The', 'Pulp Fiction']"
90339,"['Grumpier Old Men', 'Postman, The (Postino, Il)', 'Rock, The', 'Independence Day (a.k.a. ID4)', 'Toy Story']"
90340,"['Babe', 'Clerks', 'Pulp Fiction', ""Schindler's List"", 'Silence of the Lambs, The']"
90341,"['Shadowlands', 'Misérables, Les', 'Madness of King George, The', 'Stargate', 'Shawshank Redemption, The']"
90342,"['Forrest Gump', 'GoldenEye', 'Apollo 13', 'Crimson Tide', 'Dumb & Dumber (Dumb and Dumber)']"
90343,"['Star Wars: Episode IV - A New Hope', 'Clear and Present Danger', 'Three Musketeers, The', 'Rock, The', 'Wizard of Oz, The']"
90344,"['Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)', 'Star Wars: Episode VI - Return of the Jedi', 'Rushmore', 'Election', 'Trekkies']"
90345,"['Toy Story', 'Father of the Bride Part II', 'Heat', 'Sabrina', 'Twelve Monkeys (a.k.a. 12 Monkeys)']"
90346,"['Usual Suspects, The', 'Shallow Grave', 'Fargo', 'Doors, The', 'Rebel Without a Cause']"
90347,"['Heavy Metal', 'Saint, The', 'Heavenly Creatures', 'Escape from L.A.', 'Star Trek: Insurrection']"
90348,"['Robin Hood: Men in Tights', 'History of the World: Part I', 'South Park: Bigger, Longer and Uncut', 'X-Men', 'Spider-Man']"
